"3400","静安","彭浦","","31㎡
","南","/zufang/SH2498486044304089088.html"
"4300","静安","大宁","","33㎡
","南","/zufang/SH2533225183834554368.html"
"4200","静安","彭浦","","54㎡
","南","/zufang/SH2512254821965234176.html"
"4100","静安","彭浦","","83㎡
","南 北","/zufang/SH2510630449379295232.html"
"4500","静安","西藏北路","","48㎡
","南","/zufang/SH2533147644743139328.html"
"4200","静安","彭浦","","42㎡
","南","/zufang/SH2528113071042600960.html"
"6000","静安","曹家渡","","50㎡
","南","/zufang/SH2533243815914389504.html"
"5500","静安","曹家渡","","45㎡
","南","/zufang/SH2531931717489393664.html"
"5500","静安","不夜城","","46㎡
","南","/zufang/SH2531974234629218304.html"
"5000","静安","彭浦","","88㎡
","南 北","/zufang/SH2527507260310568960.html"
"4000","静安","彭浦","","55㎡
","南","/zufang/SH2529760160331595776.html"
"5500","静安","静安寺","","50㎡
","南","/zufang/SH2529582519469481984.html"
"5300","静安","江宁路","","37㎡
","南","/zufang/SH2528759077627240448.html"
"5800","静安","南京西路","","41㎡
","西","/zufang/SH2447894299711643648.html"
"4800","静安","大宁","","48㎡
","南 北","/zufang/SH2420241690905821184.html"
"5900","静安","西藏北路","","54㎡
","南","/zufang/SH2525223043383427072.html"
"4800","静安","大宁","","57㎡
","南","/zufang/SH2515686744246976512.html"
"4500","静安","不夜城","","48㎡
","南","/zufang/SH2515731687850655744.html"
"4000","静安","彭浦","","48㎡
","南","/zufang/SH2502827905580023808.html"
"4500","静安","大宁","","37㎡
","南","/zufang/SH2397835750117736448.html"
"4200","静安","大宁","","35㎡
","南","/zufang/SH2491780066095407104.html"
"5300","静安","阳城","","51㎡
","南","/zufang/SH2509448758626877440.html"
"4200","静安","大宁","","35㎡
","南","/zufang/SH2491780066095407104.html"
"5700","静安","曹家渡","","40㎡
","南 北","/zufang/SH2481738715152785408.html"
"5000","静安","大宁","","44㎡
","南","/zufang/SH2498424290165399552.html"
"3800","静安","闸北公园","","49㎡
","南","/zufang/SH2485571375910633472.html"
"4800","静安","大宁","","48㎡
","南 北","/zufang/SH2420241690905821184.html"
"5900","静安","西藏北路","","54㎡
","南","/zufang/SH2525223043383427072.html"
"4800","静安","大宁","","57㎡
","南","/zufang/SH2515686744246976512.html"
"4500","静安","不夜城","","48㎡
","南","/zufang/SH2515731687850655744.html"
"4200","静安","闸北公园","","36㎡
","南","/zufang/SH2519604866851553280.html"
"5000","静安","大宁","","41㎡
","南","/zufang/SH2513758465588207616.html"
"5500","静安","西藏北路","","54㎡
","南","/zufang/SH2502247752436817920.html"
"5200","静安","西藏北路","","50㎡
","南 北","/zufang/SH2499858777080610816.html"
"4500","静安","彭浦","","59㎡
","南","/zufang/SH2517222604100870144.html"
"6000","静安","闸北公园","","64㎡
","南","/zufang/SH2505601223911284736.html"
"3600","静安","彭浦","","44㎡
","南","/zufang/SH2507210631775010816.html"
"5300","静安","大宁","","46㎡
","南","/zufang/SH2507404172723494912.html"
"5900","静安","西藏北路","","61㎡
","南","/zufang/SH2515103183332974592.html"
"4380","静安","曹家渡","","38㎡
","南","/zufang/SH2475394291510280192.html"
"5700","静安","西藏北路","","57㎡
","南","/zufang/SH2401931989897707520.html"
"6000","静安","南京西路","","51㎡
","北","/zufang/SH2490590231019913216.html"
"5600","静安","曹家渡","","40㎡
","南","/zufang/SH2491254918581583872.html"
"5000","静安","西藏北路","","42㎡
","南","/zufang/SH2404115389673390080.html"
"5900","静安","曹家渡","","45㎡
","西南","/zufang/SH2526790734187593728.html"
"5900","静安","南京西路","","50㎡
","西南","/zufang/SH2477570555441070080.html"
"5300","静安","阳城","","62㎡
","南","/zufang/SH2503442584756822016.html"
"5000","静安","江宁路","","32㎡
","东","/zufang/SH2528949814012682240.html"
"5800","静安","曹家渡","","40㎡
","西","/zufang/SH2528878718966046720.html"
"4350","静安","彭浦","","50㎡
","南","/zufang/SH2529555112385855488.html"
"4500","静安","大宁","","34㎡
","南","/zufang/SH2528869742752563200.html"
"4350","静安","彭浦","","50㎡
","南","/zufang/SH2529555112385855488.html"
"5000","静安","彭浦","","53㎡
","南","/zufang/SH2529712718684880896.html"
"3700","静安","不夜城","","41㎡
","南","/zufang/SH2531098652747759616.html"
"5500","静安","西藏北路","","45㎡
","北","/zufang/SH2531111339083448320.html"
"4000","静安","彭浦","","44㎡
","南","/zufang/SH2473145919475302400.html"
"4800","静安","西藏北路","","45㎡
","南","/zufang/SH2517448011719131136.html"
"5200","静安","曹家渡","","34㎡
","南","/zufang/SH2533331475433267200.html"
"5000","静安","彭浦","","52㎡
","南","/zufang/SH2530918435677020160.html"
"4800","静安","阳城","","51㎡
","南 北","/zufang/SH2529471726459559936.html"
"5500","静安","南京西路","","31㎡
","西","/zufang/SH2529475071626715136.html"
"4300","静安","彭浦","","73㎡
","东 西","/zufang/SH2478920391536410624.html"
"4300","静安","彭浦","","54㎡
","南","/zufang/SH2491843059156271104.html"
"5600","静安","彭浦","","75㎡
","南","/zufang/SH2517465573907513344.html"
"6000","静安","南京西路","","51㎡
","东南","/zufang/SH2512055577803497472.html"
"5600","静安","曹家渡","","40㎡
","南","/zufang/SH2502916245247508480.html"
"5500","静安","大宁","","60㎡
","东 西","/zufang/SH2523875398971310080.html"
"4200","静安","不夜城","","47㎡
","南","/zufang/SH2531881502325604352.html"
"5500","静安","大宁","","55㎡
","南","/zufang/SH2509282618059792384.html"
"5300","静安","江宁路","","50㎡
","东 南","/zufang/SH2480229390697635840.html"
"4000","静安","彭浦","","63㎡
","南","/zufang/SH2472970035573039104.html"
"4600","静安","大宁","","52㎡
","南","/zufang/SH2486987700482621440.html"
"4200","静安","江宁路","","32㎡
","南","/zufang/SH2497654096295895040.html"
"5500","静安","静安寺","","24㎡
","北","/zufang/SH2503462826753409024.html"
"5900","静安","西藏北路","","54㎡
","南","/zufang/SH2492023219981664256.html"
"5100","静安","大宁","","53㎡
","东南","/zufang/SH2422378884114169856.html"
"5000","静安","西藏北路","","52㎡
","南","/zufang/SH2522925346676801536.html"
"5500","静安","曹家渡","","47㎡
","西","/zufang/SH2519418110625456128.html"
"3800","静安","西藏北路","","35㎡
","南","/zufang/SH2514418734308007936.html"
"4000","静安","大宁","","30㎡
","南","/zufang/SH2516450174986100736.html"
"5300","静安","西藏北路","","46㎡
","南","/zufang/SH2482746849866825728.html"
"5500","静安","静安寺","","24㎡
","北","/zufang/SH2503462826753409024.html"
"5900","静安","西藏北路","","54㎡
","南","/zufang/SH2492023219981664256.html"
"5100","静安","大宁","","53㎡
","东南","/zufang/SH2422378884114169856.html"
"4200","静安","江宁路","","32㎡
","南","/zufang/SH2497654096295895040.html"
"4500","静安","曹家渡","","35㎡
","南","/zufang/SH2513120321293254656.html"
"3600","静安","彭浦","","45㎡
","南","/zufang/SH2494198621042376704.html"
"5300","静安","西藏北路","","46㎡
","南","/zufang/SH2482746849866825728.html"
"5000","静安","西藏北路","","52㎡
","南","/zufang/SH2522925346676801536.html"
"5300","静安","南京西路","","25㎡
","南","/zufang/SH2399793567003852800.html"
"4700","静安","闸北公园","","47㎡
","南","/zufang/SH2518876765431275520.html"
"4500","静安","静安寺","","27㎡
","北","/zufang/SH2518905264846422016.html"
"4200","静安","闸北公园","","48㎡
","南 北","/zufang/SH2519346997652094976.html"
"3800","静安","西藏北路","","35㎡
","南","/zufang/SH2514438656413147136.html"
"3800","静安","大宁","","31㎡
","南","/zufang/SH2515227688520646656.html"
"4100","静安","彭浦","","53㎡
","南","/zufang/SH2395491008143171584.html"
"5300","静安","曹家渡","","28㎡
","北","/zufang/SH2471603407656321024.html"
"4400","静安","大宁","","43㎡
","南","/zufang/SH2525949411490529280.html"
"3800","静安","彭浦","","41㎡
","南","/zufang/SH2523288502159024128.html"
"4800","静安","大宁","","29㎡
","南","/zufang/SH2523834477680541696.html"
"4800","静安","彭浦","","49㎡
","南","/zufang/SH2524520357181005824.html"
"6000","静安","江宁路","","53㎡
","南","/zufang/SH2517922027805868032.html"
"4500","静安","西藏北路","","33㎡
","南","/zufang/SH2511537789515350016.html"
"4200","静安","南京西路","","24㎡
","东","/zufang/SH2496393788315418624.html"
"4800","静安","江宁路","","38㎡
","南","/zufang/SH2513550231430774784.html"
"4500","静安","阳城","","42㎡
","南","/zufang/SH2525956602784661504.html"
"4600","静安","彭浦","","45㎡
","南","/zufang/SH2529747496402690048.html"
"4200","静安","不夜城","","35㎡
","南","/zufang/SH2530949490127675392.html"
"5300","静安","彭浦","","75㎡
","南","/zufang/SH2503521419443847168.html"
"4200","静安","南京西路","","27㎡
","东南","/zufang/SH2531026300534538240.html"
"3800","静安","彭浦","","35㎡
","南","/zufang/SH2529549500465283072.html"
"5000","静安","大宁","","43㎡
","南","/zufang/SH2531658767469117440.html"
"6000","静安","不夜城","","45㎡
","南","/zufang/SH2528042916778352640.html"
"4300","静安","西藏北路","","38㎡
","南","/zufang/SH2528320148940013568.html"
"3600","静安","闸北公园","","33㎡
","南","/zufang/SH2528412437100118016.html"
"5500","静安","曹家渡","","32㎡
","南","/zufang/SH2528161263553617920.html"
"6000","静安","西藏北路","","46㎡
","南","/zufang/SH2530309867080785920.html"
"5000","静安","西藏北路","","48㎡
","北","/zufang/SH2514380000716144640.html"
"4800","静安","大宁","","50㎡
","南 北","/zufang/SH2431837508968398848.html"
"6000","静安","曹家渡","","48㎡
","西","/zufang/SH2528211838035312640.html"
"6000","静安","曹家渡","","40㎡
","东","/zufang/SH2494766703306096640.html"
"4700","静安","大宁","","53㎡
","南 北","/zufang/SH2476682366547140608.html"
"5800","静安","江宁路","","33㎡
","南","/zufang/SH2489001027077423104.html"
"4700","静安","大宁","","42㎡
","南","/zufang/SH2530514047141412864.html"
"6000","静安","曹家渡","","33㎡
","南","/zufang/SH2517932144979361792.html"
"4500","静安","曹家渡","","38㎡
","南","/zufang/SH2518022398893367296.html"
"4300","静安","大宁","","35㎡
","南","/zufang/SH2529009953613037568.html"
"5300","静安","大宁","","48㎡
","南","/zufang/SH2529806982631145472.html"
"5500","静安","闸北公园","","57㎡
","南","/zufang/SH2518928297052602368.html"
"5500","静安","大宁","","69㎡
","南","/zufang/SH2523894303277711360.html"
"5800","静安","不夜城","","38㎡
","南","/zufang/SH2460785680901742592.html"
"5900","静安","阳城","","74㎡
","南","/zufang/SH2410627742795309056.html"
"4700","静安","彭浦","","55㎡
","南","/zufang/SH2436954327517511680.html"
"4600","静安","永和","","58㎡
","南","/zufang/SH2515998558218895360.html"
"5500","静安","西藏北路","","44㎡
","南","/zufang/SH2509337001808379904.html"
"5000","静安","阳城","","61㎡
","南","/zufang/SH2510080480611663872.html"
"5500","静安","阳城","","55㎡
","南","/zufang/SH2496964282605387776.html"
"5300","静安","大宁","","49㎡
","南","/zufang/SH2516621163095408640.html"
"6000","静安","曹家渡","","40㎡
","南","/zufang/SH2502715382998245376.html"
"6000","静安","南京西路","","51㎡
","南","/zufang/SH2487671482243883008.html"
"4000","静安","彭浦","","43㎡
","南","/zufang/SH2523058823900971008.html"
"3900","静安","大宁","","41㎡
","南","/zufang/SH2501282537859989504.html"
"5900","静安","阳城","","74㎡
","南","/zufang/SH2410627742795309056.html"
"5500","静安","阳城","","55㎡
","南","/zufang/SH2496964282605387776.html"
"4700","静安","彭浦","","55㎡
","南","/zufang/SH2436954327517511680.html"
"5500","静安","闸北公园","","57㎡
","南","/zufang/SH2518928297052602368.html"
"5000","静安","南京西路","","22㎡
","南","/zufang/SH2521694139825782784.html"
"5620","静安","江宁路","","57㎡
","南","/zufang/SH2522219463516880896.html"
"4500","静安","西藏北路","","37㎡
","南","/zufang/SH2523051170478964736.html"
"5500","静安","大宁","","69㎡
","南","/zufang/SH2523894303277711360.html"
"4200","静安","大宁","","70㎡
","南 北","/zufang/SH2494013083572781056.html"
"4200","静安","彭浦","","42㎡
","南","/zufang/SH2514276860977233920.html"
"4000","静安","阳城","","44㎡
","南","/zufang/SH2359338388299194368.html"
"4800","静安","永和","","55㎡
","南 北","/zufang/SH2519500786078056448.html"
"4600","静安","永和","","50㎡
","南 北","/zufang/SH2486118158977466368.html"
"5000","静安","大宁","","42㎡
","南","/zufang/SH2525864174710964224.html"
"5800","静安","静安寺","","41㎡
","南","/zufang/SH2475182795165532160.html"
"4000","静安","曹家渡","","30㎡
","北","/zufang/SH2525117164898762752.html"
"5500","静安","阳城","","83㎡
","南","/zufang/SH2464971473895292928.html"
"3900","静安","西藏北路","","42㎡
","南","/zufang/SH2507138601482199040.html"
"5300","静安","不夜城","","41㎡
","南","/zufang/SH2515941783448322048.html"
"5500","静安","西藏北路","","41㎡
","东南","/zufang/SH2510631086074642432.html"
"5300","静安","彭浦","","74㎡
","南","/zufang/SH2517460653015572480.html"
"5500","静安","不夜城","","56㎡
","南","/zufang/SH2517974278473777152.html"
"4500","静安","彭浦","","80㎡
","南","/zufang/SH2518626833264541696.html"
"4200","静安","彭浦","","62㎡
","南","/zufang/SH2496217765312987136.html"
"5800","静安","阳城","","66㎡
","南","/zufang/SH2501324058365534208.html"
"5600","静安","闸北公园","","49㎡
","南","/zufang/SH2499964562963972096.html"
"4300","静安","大宁","","43㎡
","南","/zufang/SH2491242432633503744.html"
"5000","静安","南京西路","","50㎡
","南 北","/zufang/SH2459269181787881472.html"
"4000","静安","彭浦","","68㎡
","南","/zufang/SH2429471185067573248.html"
"5000","静安","大宁","","42㎡
","南","/zufang/SH2525864174710964224.html"
"4800","静安","西藏北路","","41㎡
","南","/zufang/SH2520938760011513856.html"
"4500","静安","不夜城","","51㎡
","南 北","/zufang/SH2514314423661756416.html"
"4800","静安","彭浦","","54㎡
","南","/zufang/SH2515153838638366720.html"
"5000","静安","曹家渡","","26㎡
","南","/zufang/SH2505637826469830656.html"
"4500","静安","大宁","","46㎡
","南","/zufang/SH2508780719262932992.html"
"4500","静安","大宁","","33㎡
","南","/zufang/SH2528011259002232832.html"
"5000","静安","曹家渡","","41㎡
","南","/zufang/SH2523895562466762752.html"
"3800","静安","彭浦","","49㎡
","南","/zufang/SH2526107957264400384.html"
"5000","静安","静安寺","","22㎡
","东南","/zufang/SH2517320692111261696.html"
"4700","静安","江宁路","","38㎡
","东南","/zufang/SH2504321395748503552.html"
"3800","静安","彭浦","","49㎡
","南 北","/zufang/SH2518917265773035520.html"
"6000","静安","南京西路","","25㎡
","南","/zufang/SH2522398379690950656.html"
"4200","静安","彭浦","","49㎡
","南","/zufang/SH2458915728879779840.html"
"4800","静安","江宁路","","40㎡
","东南","/zufang/SH2510743360261079040.html"
"4500","静安","江宁路","","30㎡
","南","/zufang/SH2482639178568318976.html"
"4200","静安","南京西路","","25㎡
","南 北","/zufang/SH2513799947673927680.html"
"5100","静安","大宁","","49㎡
","南","/zufang/SH2509392092632195072.html"
"5500","静安","曹家渡","","32㎡
","北","/zufang/SH2477354913345044480.html"
"4300","静安","彭浦","","48㎡
","南","/zufang/SH2526615108822499328.html"
"4100","静安","西藏北路","","40㎡
","南","/zufang/SH2507164757908799488.html"
"4600","静安","江宁路","","32㎡
","南","/zufang/SH2503446570955964416.html"
"6000","静安","曹家渡","","52㎡
","南","/zufang/SH2510161267193552896.html"
"5500","静安","不夜城","","48㎡
","南","/zufang/SH2514557113960251392.html"
"6000","静安","大宁","","60㎡
","南","/zufang/SH2515073466512973824.html"
"6000","静安","江宁路","","34㎡
","南","/zufang/SH2429668124107210752.html"
"5500","静安","江宁路","","31㎡
","南","/zufang/SH2515910124380897280.html"
"5200","静安","曹家渡","","39㎡
","南","/zufang/SH2405101649187315712.html"
"4800","静安","彭浦","","57㎡
","南","/zufang/SH2362078242594095104.html"
"5500","静安","江宁路","","32㎡
","南","/zufang/SH2500583121528037376.html"
"4000","静安","闸北公园","","33㎡
","南","/zufang/SH2528216432299753472.html"
"3800","静安","西藏北路","","34㎡
","东南","/zufang/SH2531178179855654912.html"
"4500","静安","曹家渡","","31㎡
","南","/zufang/SH2528951028171685888.html"
"6000","静安","江宁路","","40㎡
","南","/zufang/SH2462225646718828544.html"
"5700","静安","南京西路","","60㎡
","南 北","/zufang/SH2468166499429253120.html"
"5600","静安","江宁路","","43㎡
","南","/zufang/SH2473693075500187648.html"
"5000","静安","曹家渡","","35㎡
","北","/zufang/SH2421528978712952832.html"
"5000","静安","江宁路","","35㎡
","南","/zufang/SH2417348159157313536.html"
"5600","静安","曹家渡","","40㎡
","南","/zufang/SH2526855740245942272.html"
"5500","静安","大宁","","50㎡
","南","/zufang/SH2512925544090714112.html"
"3600","静安","曹家渡","","24㎡
","东","/zufang/SH2514442926516609024.html"
"5600","静安","彭浦","","45㎡
","南","/zufang/SH2467163309313900544.html"
"3600","静安","阳城","","35㎡
","南","/zufang/SH2475093276077080576.html"
"4000","静安","曹家渡","","30㎡
","西","/zufang/SH2512849793936523264.html"
"4800","静安","西藏北路","","37㎡
","南","/zufang/SH2452886501168783360.html"
"4200","静安","曹家渡","","32㎡
","南","/zufang/SH2481067027298009088.html"
"3800","静安","曹家渡","","25㎡
","南","/zufang/SH2489945786310467584.html"
"4200","静安","西藏北路","","33㎡
","南","/zufang/SH2507799819691491328.html"
"4500","静安","曹家渡","","30㎡
","东","/zufang/SH2515164899421208576.html"
"4200","静安","阳城","","35㎡
","南","/zufang/SH2523765971584827392.html"
"4800","静安","大宁","","41㎡
","南","/zufang/SH2523865080135950336.html"
"6000","静安","西藏北路","","49㎡
","南","/zufang/SH2522365339095015424.html"
"5000","静安","大宁","","51㎡
","南","/zufang/SH2521671008600203264.html"
"4500","静安","曹家渡","","33㎡
","北","/zufang/SH2473121610161463296.html"
"5665","静安","静安寺","","27㎡
","南 北","/zufang/SH2495436943799107584.html"
"3900","静安","彭浦","","43㎡
","南","/zufang/SH2492099678653923328.html"
"5600","静安","大宁","","43㎡
","南","/zufang/SH2402798532852449280.html"
"5500","静安","静安寺","","30㎡
","东北","/zufang/SH2457892406171795456.html"
"5500","静安","江宁路","","47㎡
","南","/zufang/SH2485388138789208064.html"
"4500","静安","不夜城","","43㎡
","南","/zufang/SH2424385598354890752.html"
"5500","静安","阳城","","78㎡
","南","/zufang/SH2508593082267090944.html"
"4500","静安","江宁路","","39㎡
","南","/zufang/SH2501448143149727744.html"
"5600","静安","大宁","","47㎡
","南","/zufang/SH2492545632557080576.html"
"4500","静安","彭浦","","52㎡
","南","/zufang/SH2498526461649231872.html"
"6000","静安","江宁路","","43㎡
","南","/zufang/SH2359281515650883584.html"
"5900","静安","南京西路","","41㎡
","南","/zufang/SH2513660279808860160.html"
"4300","静安","曹家渡","","33㎡
","南","/zufang/SH2508467083982151680.html"
"5200","静安","曹家渡","","46㎡
","南","/zufang/SH2502814113801961472.html"
"4800","静安","彭浦","","61㎡
","南","/zufang/SH2523836215649124352.html"
"4200","静安","彭浦","","50㎡
","南","/zufang/SH2503618178371035136.html"
"5900","静安","大宁","","67㎡
","南","/zufang/SH2476646189223641088.html"
"6000","静安","南京西路","","51㎡
","西","/zufang/SH2365836575520063488.html"
"6000","静安","静安寺","","40㎡
","南","/zufang/SH2514456624987373568.html"
"4000","静安","彭浦","","41㎡
","南","/zufang/SH2506316897894023168.html"
"5500","静安","大宁","","51㎡
","东 西","/zufang/SH2518737059070885888.html"
"4000","静安","阳城","","44㎡
","南","/zufang/SH2519664746748182528.html"
"4900","静安","西藏北路","","37㎡
","东南","/zufang/SH2524523983215263744.html"
"5500","静安","曹家渡","","42㎡
","南","/zufang/SH2525847407930392576.html"
"5600","静安","闸北公园","","49㎡
","南","/zufang/SH2515116306093572096.html"
"5300","静安","大宁","","70㎡
","南 北","/zufang/SH2515025997452288000.html"
"4300","静安","不夜城","","45㎡
","南","/zufang/SH2418625371928281088.html"
"5600","静安","闸北公园","","47㎡
","南","/zufang/SH2511454061912932352.html"
"4800","静安","大宁","","42㎡
","南","/zufang/SH2523709533474799616.html"
"5300","静安","大宁","","70㎡
","南","/zufang/SH2507294474913726464.html"
"5700","静安","大宁","","48㎡
","南","/zufang/SH2508638172502827008.html"
"5500","静安","南京西路","","41㎡
","南","/zufang/SH2275200686575075328.html"
"6000","静安","静安寺","","38㎡
","东 南 北","/zufang/SH2516651515931279360.html"
"4800","静安","静安寺","","46㎡
","东北","/zufang/SH2517178205807853568.html"
"4000","静安","闸北公园","","40㎡
","西","/zufang/SH2486095228474769408.html"
"4500","静安","江宁路","","16㎡
","南","/zufang/SH2486192997642018816.html"
"4800","静安","静安寺","","46㎡
","东北","/zufang/SH2517178205807853568.html"
"4800","静安","大宁","","42㎡
","南","/zufang/SH2523709533474799616.html"
"5500","静安","曹家渡","","42㎡
","南","/zufang/SH2525847407930392576.html"
"4900","静安","西藏北路","","37㎡
","东南","/zufang/SH2524523983215263744.html"
"5000","静安","彭浦","","73㎡
","西北","/zufang/SH2502852172229132288.html"
"4600","静安","彭浦","","49㎡
","南 北","/zufang/SH2489031163696922624.html"
"4800","静安","西藏北路","","38㎡
","北","/zufang/SH2494167295950331904.html"
"4200","静安","江宁路","","31㎡
","南","/zufang/SH2354839641615769600.html"
"5700","静安","西藏北路","","50㎡
","南","/zufang/SH2360184015090630656.html"
"5500","静安","曹家渡","","40㎡
","南","/zufang/SH2412962991835185152.html"
"4500","静安","南京西路","","21㎡
","北","/zufang/SH2472207233610956800.html"
"5300","静安","阳城","","57㎡
","南","/zufang/SH2521805303796727808.html"
"4200","静安","西藏北路","","37㎡
","南","/zufang/SH2526664412421693440.html"
"5200","静安","大宁","","45㎡
","南","/zufang/SH2513740902519291904.html"
"4600","静安","永和","","52㎡
","南","/zufang/SH2518745982963810304.html"
"4800","静安","西藏北路","","37㎡
","南","/zufang/SH2523228448005570560.html"
"6000","静安","南京西路","","51㎡
","南","/zufang/SH2433332584424947712.html"
"4200","静安","彭浦","","54㎡
","南","/zufang/SH2516594066591334400.html"
"5500","静安","不夜城","","55㎡
","南","/zufang/SH2520813521407844352.html"
"5500","静安","江宁路","","60㎡
","南","/zufang/SH2531176450267561984.html"
"5800","静安","不夜城","","47㎡
","南","/zufang/SH2519683529940672512.html"
"4550","静安","江宁路","","29㎡
","西南","/zufang/SH2509457646458257408.html"
"4000","静安","彭浦","","43㎡
","南","/zufang/SH2525888179072925696.html"
"5500","静安","彭浦","","39㎡
","南","/zufang/SH2523894054337380352.html"
"5000","静安","大宁","","58㎡
","南","/zufang/SH2525881966235500544.html"
"5500","静安","彭浦","","64㎡
","南","/zufang/SH2498331717321375744.html"
